"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"S.J","2023-01-13","2022020676","20222023","EDM","1",60,10.83,32.62,37.96,39.41,30.71,0.94,7.73,23.06,47.63,33.5,54.74,44.33,68.15,2.11,4.77,-6.79,-24.57,-21.24,-23.82,-2.65
"S.J","2023-01-16","2022020697","20222023","N.J","1",65,48.07,43.48,48.09,44.97,55.35,2.82,3.04,31.03,40.34,43.65,47.11,56.86,69.59,3.9,3.15,-0.23,-9.31,-3.46,-12.73,0.75
"S.J","2023-01-18","2022020716","20222023","DAL","1",60,59.57,40.67,45.81,46.05,52.17,4.72,3.2,26.18,38.19,39.64,46.89,48.6,56.94,3.09,2.83,1.52,-12.01,-7.25,-8.33,0.26
"S.J","2023-01-21","2022020736","20222023","CBJ","0",60,40.35,50.18,45.53,42.15,48.92,3.19,4.72,27.56,27.36,36.18,43.29,40.42,55.47,2.6,2.72,-1.53,0.2,-7.11,-15.05,-0.11
"S.J","2023-01-22","2022020748","20222023","BOS","0",60,0,42.16,42.98,40.86,31.61,0,3.86,16.76,22.99,28.24,37.46,35.28,51.07,1.42,3.07,-3.86,-6.23,-9.22,-15.78,-1.65
"S.J","2023-01-24","2022020760","20222023","DET","0",60.42,40.91,47.35,46.82,53.59,43.02,2.02,2.92,30.66,34.09,41.87,47.57,65.05,56.34,2.84,3.76,-0.9,-3.43,-5.7,8.7,-0.92
"S.J","2023-01-27","2022020783","20222023","CAR","0",60.92,45.7,47.24,43.11,43.49,51.11,4.1,4.88,31.07,34.7,39.33,51.88,51.69,67.17,3.68,3.52,-0.77,-3.64,-12.56,-15.49,0.16
"S.J","2023-01-28","2022020793","20222023","PIT","0",60,63.34,47.15,48.01,48.2,55.99,6.22,3.6,33.85,37.94,46.8,50.68,67.39,72.41,6.26,4.92,2.62,-4.09,-3.88,-5.02,1.34
"S.J","2023-02-07","2022020814","20222023","T.B","0",62.32,58.22,36.6,37.28,31.97,41.29,3.99,2.87,21.6,37.41,32.46,54.61,38.89,82.73,2.75,3.91,1.13,-15.82,-22.14,-43.84,-1.16
"S.J","2023-02-09","2022020823","20222023","FLA","0",60,21.18,46.49,47.29,46.64,50.65,1.06,3.95,35.56,40.94,48.82,54.42,61.18,70.01,4.46,4.35,-2.89,-5.38,-5.6,-8.83,0.11
"S.J","2023-02-12","2022020847","20222023","WSH","0",60,82.04,66.19,65.7,65.63,76.39,4.28,0.94,36.98,18.89,58.55,30.56,87.96,46.05,7.31,2.26,3.35,18.09,27.99,41.9,5.05
"S.J","2023-02-14","2022020863","20222023","PIT","1",60,23.22,52.96,47.41,45.99,35.71,0.94,3.1,35.04,31.12,40.28,44.68,51.3,60.23,3.3,5.94,-2.16,3.92,-4.4,-8.94,-2.64
"S.J","2023-02-16","2022020877","20222023","VGK","0",60,36.04,43.14,40.86,42.2,29,1.06,1.88,27.04,35.63,37.5,54.27,55.06,75.41,2.07,5.07,-0.82,-8.6,-16.77,-20.34,-3
"S.J","2023-02-18","2022020893","20222023","BUF","1",60,31.12,50.05,50.24,44.88,45.66,1.88,4.15,32.9,32.83,44.06,43.63,52.43,64.4,2.91,3.47,-2.28,0.07,0.43,-11.97,-0.55
"S.J","2023-02-20","2022020905","20222023","SEA","1",60,100,49.85,48.95,46.14,59.01,3.91,0,25.13,25.28,37.47,39.08,45.63,53.27,3.49,2.42,3.91,-0.15,-1.62,-7.63,1.07
"S.J","2023-02-23","2022020929","20222023","NSH","1",60,21.32,37.58,45.39,46.68,40.37,1.8,6.66,21.27,35.33,37.01,44.53,54.39,62.13,2.57,3.8,-4.85,-14.06,-7.52,-7.74,-1.23
"S.J","2023-02-25","2022020946","20222023","CHI","1",65,47.75,55.05,52.94,54.24,55.49,2.91,3.18,45.48,37.14,58.48,51.97,75.92,64.06,4.59,3.68,-0.27,8.34,6.5,11.86,0.91
"S.J","2023-02-28","2022020967","20222023","MTL","1",60,23.7,55.98,56.8,58.75,51.51,0.94,3.04,39.98,31.44,53.1,40.38,72,50.55,3.57,3.36,-2.1,8.54,12.72,21.45,0.21
"S.J","2023-03-02","2022020983","20222023","STL","1",60,30.75,50.09,53.78,56.26,39.3,2.8,6.3,24.33,24.25,36.63,31.49,52.35,40.7,2.3,3.56,-3.5,0.08,5.14,11.66,-1.25
"S.J","2023-03-04","2022020993","20222023","WSH","1",60,25.05,54.79,53.35,50.68,50.43,2.86,8.55,39.27,32.41,49.74,43.49,68.69,66.86,4.13,4.06,-5.69,6.87,6.25,1.83,0.07
"S.J","2023-03-06","2022021007","20222023","WPG","0",61.35,61.43,41.19,47.35,48.76,40.55,3,1.88,25.11,35.85,44.86,49.88,63.64,66.87,3,4.4,1.12,-10.74,-5.01,-3.23,-1.4
