"Team","Date","Game_ID","Season","Opponent","Is_Home","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±"
"BOS","2023-01-07","2022020636","20222023","S.J","0",60,69.53,54.05,52.92,52,52.91,4.28,1.88,31.87,27.09,44.49,39.58,61.93,57.16,2.51,2.24,2.4,4.78,4.9,4.77,0.28
"BOS","2023-01-08","2022020644","20222023","ANA","0",60,89.01,65.78,64.77,58.56,58.51,7.6,0.94,48.6,25.28,64.05,34.84,75.65,53.54,3.64,2.58,6.66,23.32,29.21,22.11,1.06
"BOS","2023-01-12","2022020665","20222023","SEA","1",60,0,41.46,47.28,49.64,40.22,0,3.1,24.38,34.42,37.09,41.37,53.84,54.62,2.6,3.86,-3.1,-10.04,-4.27,-0.77,-1.26
"BOS","2023-01-14","2022020683","20222023","TOR","1",60,54.45,60.16,56.23,50.28,49.2,3.77,3.15,32.75,21.68,44.24,34.44,59.7,59.03,2.83,2.93,0.62,11.06,9.8,0.67,-0.09
"BOS","2023-01-16","2022020695","20222023","PHI","1",60,100,52.39,50.12,51.3,53,5.83,0,30.55,27.76,42.25,42.05,59.39,56.38,2.93,2.6,5.83,2.79,0.2,3,0.33
"BOS","2023-01-18","2022020713","20222023","NYI","0",60,82.08,51.71,51.96,46.42,46.84,4.33,0.94,26.02,24.29,41.16,38.06,53.05,61.23,2.62,2.97,3.38,1.72,3.1,-8.18,-0.35
"BOS","2023-01-19","2022020718","20222023","NYR","0",60,77.35,51.76,52.69,48.73,57.68,3.2,0.94,30.61,28.53,44.92,40.33,59.1,62.18,3.56,2.61,2.26,2.08,4.59,-3.08,0.95
"BOS","2023-01-22","2022020748","20222023","S.J","1",60,100,57.84,57.02,59.14,68.39,3.86,0,22.99,16.76,37.46,28.24,51.07,35.28,3.07,1.42,3.86,6.23,9.22,15.78,1.65
"BOS","2023-01-24","2022020755","20222023","MTL","0",60,68.65,58.39,54.38,56.37,75.78,4.1,1.87,29.69,21.16,40.2,33.72,57.48,44.49,3.66,1.17,2.23,8.53,6.47,12.99,2.49
"BOS","2023-01-26","2022020771","20222023","T.B","0",60,42.59,52.36,47.83,46.97,44.51,2.09,2.82,38.51,35.04,45.58,49.71,54.21,61.19,2.29,2.86,-0.73,3.47,-4.13,-6.98,-0.57
"BOS","2023-01-28","2022020789","20222023","FLA","0",60.28,44.67,56.21,53.15,52.06,61.22,3.18,3.94,44.76,34.87,57.69,50.85,75.25,69.28,5.03,3.18,-0.76,9.89,6.84,5.97,1.84
"BOS","2023-01-29","2022020799","20222023","CAR","0",60,20.35,39.32,38.97,39.36,28.53,1.01,3.96,24.05,37.11,30.84,48.3,36.99,56.98,1.92,4.8,-2.95,-13.06,-17.46,-19.99,-2.88
